Id,Price
10865,163115.63446857093
6791,207788.6263635195
10153,244756.80363356383
3146,236863.70634425385
1738,249185.79360195747
10286,149964.8545768905
14801,188314.50263034317
4481,217061.20331398232
14959,205119.66475949207
7782,143092.57616513103
16466,185388.8854658693
7438,189677.92741537586
10685,174472.46959657216
5196,201611.79988173107
7021,204951.2841092888
14037,195140.86474473178
9152,276869.8338696558
3499,152725.50328059043
3304,141853.72331082346
14157,206172.8701279962
5140,133695.0948639917
9835,186976.2986595633
273,206187.3470742542
563,202139.54948328144
10387,207975.93345184415
10409,245490.5225590506
8363,230961.82162130703
4255,212774.30316981324
13945,231999.63811506552
2844,146464.45655485557
8088,235945.49618964383
6897,205444.34388277296
10670,206009.81188737092
8205,228724.96050759035
3214,141758.4833897183
7644,275303.7570634419
7607,217779.9650030608
13943,174369.51591499595
8603,239210.92262801714
13269,143631.62306578757
914,206861.7989841078
1186,197165.51676986695
9453,151468.70937123685
11082,148588.835373282
9485,239841.00507108928
11188,258503.85688271085
4867,198839.99471333766
8664,215653.71968387032
7141,143547.36975217753
13289,147765.72501900155
4041,202838.3616108147
15217,176355.06963814553
10301,200688.97343315135
7210,124386.29309096366
13564,210076.62870987473
12946,123142.58920321973
8099,149497.81079070037
2612,210021.67567675316
8465,238419.1775143804
16520,214608.82507935716
8133,162714.23082872436
4207,235325.7934998842
14017,150475.97606217163
12995,185379.2241150716
5892,246714.82675984103
2508,200440.6658905994
6658,144109.92146845473
6539,140453.21338651422
4510,122076.82703309022
6698,213067.88573421314
9280,150707.3471592186
2848,178379.25067578457
10978,204485.96956101514
11329,243957.6237377328
11298,192811.13245136323
13734,154789.42657381305
12751,151664.8840247943
3731,234459.03069333578
13904,143252.550260697
111,181477.19137738834
3335,177704.34135915653
3594,215588.41538239052
4855,165916.27234095123
5454,161957.6961191344
8684,181634.88431226232
12695,201939.247485937
12598,244469.92496310035
2821,259082.10701538925
7582,209968.01354716835
6642,188976.00409319057
3862,202052.25325471594
5848,146502.0231391429
1343,144366.42452531887
13069,193393.65856829952
512,203454.60241879756
9033,144857.2072479728
8986,150307.97768906315
10141,143016.84720968918
1158,197597.8773615024
14686,230604.3425063986
6902,146947.0407165923
4353,180131.15945930535
14584,136590.23609449356
10151,184744.2314545804
5912,240513.92487227157
10339,232279.11444596716
10582,155351.4823187722
7779,252418.42723484768
5090,142844.37566610068
12644,195205.7875872669
1871,163204.8185264283
13707,134630.18366539708
12747,143956.63068623305
5055,146381.04642474835
8809,199175.62742288853
9493,201734.76976619684
381,182001.92246948802
5860,163487.97643030086
11985,212222.91757114851
12184,210191.7297390534
146,270172.54284191015
8713,215483.73408996055
6268,158568.19485577787
14622,183212.83246797774
10455,152794.6549263529
14428,138714.62915916982
16472,147233.47572896766
3409,182922.36664935856
10720,158568.0172489537
5886,260997.61176838106
1711,206784.54357835607
6368,261455.23816649918
9038,205522.49343369482
11080,240578.05280202106
9236,196973.79471773517
16688,142072.86675588068
13475,158336.95225734392
14962,139286.42619089992
11732,160348.11375869508
5125,244416.11142483086
11637,146062.659868284
13121,229130.6874393453
312,117108.45165626855
4695,143339.8130289372
11817,222677.8446370533
918,169205.2619470705
1482,178851.21685538688
11604,221922.9544454137
10515,237566.1055701602
7883,206858.98771861708
10462,144594.39632552047
15067,158042.86154953114
11513,136562.54674213805
12513,203799.68296480257
9535,158059.9422659475
875,162765.10283533807
7295,199322.26368326988
8672,146871.21656118953
343,206915.39254149245
12608,266064.1452250735
12032,201136.3070021011
6681,183533.19363066275
2449,202939.6339581421
6533,212050.28329672586
10014,149471.03572983164
6794,180817.0969649532
4052,377174.4645136027
8558,160263.55242926523
13762,138783.854198158
1551,201483.60463636424
13504,196356.75308371926
4392,161223.85755104
14523,208747.81636066714
10213,290513.2262031689
5195,208628.3680745853
15539,266605.2275569188
7602,203678.86955751924
5149,192841.4729360329
15195,240395.27063520567
13015,200178.38373242514
3572,137193.77770491192
8629,152186.09572426756
14986,214816.05457900316
14354,233868.04290855382
12167,181725.16796209777
1048,204586.09649433754
802,256401.95252603167
3937,198363.971538163
10545,281308.40788448683
8226,276624.7480611166
15622,176854.5828906759
12954,147977.3768011909
13119,137570.19485979262
7431,269479.3341437044
16659,231784.2418869217
16384,171915.34427301644
2250,219865.05627185045
11066,259411.4053895165
8822,214087.20688322335
1370,149914.9420971503
11946,145744.3921180022
11717,233774.16603688235
8759,195299.40634855346
14701,145893.4577141834
16426,204213.1542709641
15988,145788.39799990013
5618,144332.3058556408
13261,206715.66115277747
4412,248072.84909098767
9986,198141.73018064862
2143,144222.2524572121
537,153653.31249887275
5295,154824.16629106755
3258,189822.94899981577
1,247581.65830160188
5470,245350.3180986309
8752,156786.56675859916
1814,143259.77775798042
1234,212538.97243652225
4746,150132.37348203274
6909,212863.0851506051
4809,218462.12771402462
12262,240346.63508328228
7555,176074.3375867299
3103,237269.03106855418
5446,180492.32330293127
244,199788.88704868793
1254,152948.6048699651
2538,176036.90736796954
5002,236636.39533343163
15834,190790.37052163362
7615,235512.80202882612
7061,204453.8907718153
7848,197169.8565804198
5881,180063.07222207644
11099,134061.55879002492
4129,160636.25489368782
7843,157556.92571899018
3715,207279.76672217713
11418,200557.54170517423
8146,246047.4023480432
11286,199751.38340217553
8275,152537.58999642698
13459,145886.10539213227
5506,245546.46524736017
15608,200855.90413656677
11890,202982.07497275193
12003,204336.20075346096
11380,227109.56587050317
2600,270218.8771117478
6064,198983.5734287151
15576,148846.4141163543
5929,143589.53216639638
9251,233890.01554956473
12575,162760.52603834253
3806,163832.92180376008
14633,138072.23797893708
16655,217660.56133796935
16607,169766.05580673294
15248,440668.58399272873
9989,435074.76383687597
14873,203314.82370082862
6321,237516.08039035756
9326,288433.0458281848
15961,191318.16369534563
5805,196648.91069717993
2106,199952.20270990825
6872,234702.8242640073
16537,212562.0796375242
12001,341675.90585249127
11859,157424.63467411735
2471,212186.1488344546
14255,163380.010046505
7481,211541.26572502722
14083,288196.4746183167
1331,193841.6219612266
786,333412.7888969108
6376,188633.86621799352
227,164910.27797688337
13586,201854.32756122353
7137,252313.3305628576
14090,183057.67831701614
4010,301685.52759355254
6254,190146.92486686129
4173,426102.4420533148
14150,209151.35245727832
11742,205171.19068850516
12571,256834.13281748348
5807,189087.9673696837
190,191690.73638432552
12516,160002.73635921493
15733,203986.71355479374
13369,193735.03684837083
6995,311504.60586415115
12745,191157.8909291009
222,178624.64664261809
14378,328783.7898244975
8585,212195.43347316104
8290,208402.20834153309
6719,197656.4989743772
13784,234324.4863171822
2790,208691.184368809
3883,217419.89194581084
1663,182033.8208327735
10080,200430.27328116656
1613,206090.61903168223
16193,171461.50731427126
3,145347.27527698813
6443,229345.49137213352
3531,148339.97138473182
15471,141593.0018480658
5333,184356.72714654802
11321,194351.26555679002
16579,195809.90081428163
6551,188350.29864866348
11065,192271.23800685894
3382,163215.1149994116
10528,208658.64019956123
2183,219020.75292386193
11344,183105.29073107694
9932,142439.35049360807
3740,192047.80279486024
12708,147109.48935501164
14541,152023.38557898445
5309,192437.5637785046
16795,180206.97717926535
12406,145952.82003401997
7725,152124.11218481426
12468,149788.5707852403
12720,187396.07993402856
2366,154695.62951976326
6910,153807.2641727689
5286,174433.64441028665
14897,140428.39341145565
2650,150070.9938438496
5645,200162.12086024194
971,154277.1197683307
385,319364.8902621071
11651,153652.5278078071
9420,172810.768019443
13063,201363.61828333628
15628,142715.30631044914
11094,153519.67408908726
11881,168533.94337138825
12712,189709.4700640276
3133,186422.06997131938
5067,178162.7951538509
15949,224209.27098766112
7799,162272.8316783027
10048,135648.6893518526
16390,207736.94347872524
13621,161356.40910908714
8102,158722.40918189604
9901,214415.4933021
9286,154154.15266060628
15543,159847.8727944952
4,200535.14890704086
11704,255324.36066260815
1580,273057.9183898638
5883,367352.48457591404
16496,194288.42197126927
15833,374916.95388434315
4799,330684.4758010169
14215,375051.2841088353
7778,195380.24527492575
9438,152926.56271310776
10571,287206.0826973883
6518,209256.18578972016
1285,219594.67378683286
6144,275585.48029611906
3805,268854.112311569
1138,334172.9270736275
11547,288436.21428240783
6777,378063.2497918718
7251,304932.0145580279
7788,192869.12668130905
419,236813.4293285006
5529,391673.5615123198
3015,190251.95992113196
16455,264185.6153645124
10699,204855.36739408155
13107,276786.2390757801
6091,245043.99626738823
13030,178255.82447310118
14269,128964.67826784827
14224,195399.48557541744
16727,227338.58204183457
11222,218953.5403134414
9596,168794.06921021032
16154,185825.7405011465
10162,213781.63909993498
7339,188360.61831321716
11089,131829.2775596182
6998,184027.47713305362
14673,146732.81851065165
1768,124940.55426790331
16465,198339.2116029228
1906,157481.64197922047
2569,125724.09168599885
2122,129268.98900152266
7044,175410.1288373648
1006,176097.47771072402
12271,179386.0747189493
172,184971.91699774007
4755,179162.02606667814
1139,186286.48807667333
4743,167564.57679663075
3078,128388.8502947697
10478,217921.67549154648
14130,167495.91083816858
7743,206959.32832708137
14572,218653.847050923
8263,182374.68516368174
6854,185928.1909789788
11792,146475.19422752073
11727,200847.18328319883
15599,176818.4670383051
14006,197241.36086577558
1758,129641.05960191977
2770,143572.97723126746
3310,222872.201128587
7110,142284.95489764083
12776,126926.58488853963
10769,139399.31612942673
10905,184682.82702611107
11366,181988.88663083277
1359,181646.84486521533
6174,127110.99954142334
8267,125348.44629658142
5243,179659.7104669622
13907,140746.1056645769
7031,126193.38364201628
170,162267.02742531913
11373,214455.03928516954
14931,222437.6733794493
5745,135502.8011797076
8803,122889.51524330571
11384,206362.34471243704
3639,220467.55810658712
1024,186257.50182452553
11259,141412.66494357443
11798,221207.89705912513
9198,128283.05526352825
15983,128758.73195317773
10617,185135.8323006708
10747,220603.39360511082
8466,181606.42631110016
8319,179789.26021190174
10664,184561.3491679028
12829,215219.59395954208
3177,171978.73742866714
7551,135559.5867898199
10674,166732.94803756432
11538,198027.65313534535
11110,181285.35665021944
7171,189166.34228809414
2423,125021.56072856109
12064,191921.90044897146
15936,210428.5492339511
7447,125189.60236579295
11772,146191.95198152037
6130,183632.16247827964
15419,137468.62767726695
14350,189307.11428177694
3691,185005.85457347837
11190,218020.69877371434
4478,126517.73526034412
7640,208748.04448499042
1908,179692.09335755525
7748,226883.93974591212
11761,220626.0677472451
12499,217855.00984688158
12249,129213.13934237095
3658,182616.69593857997
16442,221338.24713254292
11228,209685.69516040012
14462,176680.81169592324
10260,179123.9722844432
14788,130258.0436034995
10154,176648.1736383995
7664,178092.38392112855
2873,203904.55904234204
14040,189892.81755597892
5916,194326.40263925507
5377,220149.83939487606
10858,124192.89848137571
7636,156267.7900217082
3268,206773.2547656057
12526,178687.94468088486
5615,163259.32149844687
8718,186472.7128794454
4532,169247.0291830042
6732,159699.30521656811
6491,218742.59576938173
13456,127183.51874181871
10746,126216.93939946413
11169,172219.03996368858
10749,180964.62833252735
10350,208250.25503245744
14107,131471.79499092128
5818,128972.06053162324
14685,125475.24601989643
6396,214204.0192120988
12123,126848.2667047232
8222,131702.64228505344
10932,181031.76464728985
2610,163013.82499156916
13195,217825.58406744423
2982,183598.0723051636
1189,125277.77373246336
9009,132718.2717782029
15231,159104.19555400245
10120,150579.55053194906
9702,180912.2021123429
8962,128160.43959541003
8981,127970.035617874
3242,132881.4223108259
6626,219696.9671162823
12401,194801.33652338883
11593,130119.24286353622
9405,127979.27090533543
6610,173844.01254607388
11318,203988.35165529884
7239,132235.77850628804
16740,124701.48166443768
4089,253236.59292623634
15147,181441.5479718848
6615,137678.46718056974
12426,186177.21740216506
12127,205350.64452696507
13831,180142.0427752865
12713,216800.26606979044
5132,130784.17291066346
12579,132345.2603837319
4646,193148.95938424583
13672,175100.48058417137
6543,198374.16113082287
6150,201077.70121584032
11540,223346.93289188226
10395,134864.1190009013
16716,124739.11276655644
16128,183419.05307238208
6258,125249.24033328057
1338,161765.5018198839
9532,173810.41410826167
1228,192538.31891598433
14190,176446.4917086705
10243,221085.80604672068
7169,134799.1000467028
14233,125559.39205835226
14764,149517.8968963082
13207,185388.22804124313
9073,129097.99970928153
9203,189215.87681041102
12325,219482.9154472121
13631,156982.37499957453
13995,180128.8120201123
10551,156371.0741700592
2441,217932.35030890538
12102,204350.5963810732
8228,213818.22189730624
7732,185221.3956250731
12128,182351.4465737955
14540,210031.33555900896
5649,152268.46256175425
8316,124039.51704943772
15627,129382.56908559545
14676,136919.49710108078
6955,126203.38591426064
3986,127082.45841564913
1407,177609.09881350157
5099,127864.46788999613
11636,195870.89208729565
12886,124482.24026521224
362,136948.60824157236
8993,187769.1144449378
8426,124730.00186035705
4562,141973.03129751456
9802,181952.5511882999
5509,127456.99772351813
5948,124376.42157173832
1859,180098.0417356858
2314,126991.11250088637
6853,166346.28084499598
3644,218850.6099020654
16132,148870.47340455334
11081,158415.90190016487
16111,154749.61345983768
648,213830.18756872867
16057,206375.24757743222
4618,137301.7918924346
256,126152.60138577384
7351,155156.27218834186
14106,184684.16916326326
13058,149693.3488264605
6723,184245.82053204472
12640,176261.24543256956
4190,145833.7070524907
10486,129240.39460535666
10663,193647.00580724503
14803,181957.77617650203
12580,172241.8159118493
7855,156232.63614674727
10299,188058.35611369376
11552,204535.87138730017
13980,137238.82459931166
10842,125940.04896900426
13601,125694.23057805175
9,130323.0890360546
980,183552.2747370197
14015,179840.4993657899
10823,128172.77071937006
6542,156788.77957195477
14766,125754.11834586006
1213,204854.08510408053
15942,142348.40982682534
13000,180626.1437293156
7183,186673.49456649506
9391,200743.6499882537
14595,213879.12076163848
1052,140611.33060653356
14583,128017.96739438648
4839,129180.51744253283
14680,163987.7679464966
5505,127745.24074660965
12195,186163.12642039332
16231,145602.19356935882
4343,142472.88012698395
15095,217127.71449104525
16143,223929.59723551743
15565,142092.79045267098
11291,159817.65165264255
13961,130927.92495791947
8516,127998.2538628248
11174,220791.05908284863
10795,182604.97899502085
14916,150937.13029080082
14384,155520.0996834329
1957,186055.2130603497
13666,130276.99617484503
9952,196383.6851172417
7991,170195.20899543946
7854,199669.61370831914
555,331422.20996119437
11488,372815.0606396916
528,173348.31815712826
295,173070.31035364815
4854,299360.5190561768
9060,262942.8609833328
11363,198388.256750031
174,190282.18739215293
11453,256477.80479807834
856,177630.74032685868
15149,226633.1936531996
2858,259252.51442130725
2842,202760.3433923989
15897,358474.789431174
14415,187294.76739980173
1695,158066.79814459602
669,138198.87403453604
14436,193798.12803950428
15397,393071.52925056434
7671,377583.7657077958
9136,182989.6655800504
11143,200344.92752769837
1124,339764.9971109571
12065,158435.64065171735
6283,193160.69434435383
10156,353440.2868995243
12705,197384.58848650535
3645,193526.1058049657
13154,251703.01378648457
8544,478931.6994216814
517,365860.0904380383
16101,238536.55694396762
13377,264548.5939280991
2838,141747.92704606827
8848,212825.41433708172
10800,172690.16722703705
13103,242943.20456522217
6322,156127.49584127183
1068,243532.27342260085
162,167628.11766042592
12353,188954.92095855987
8946,186731.01056661186
8,350652.12450871104
939,162278.15703663413
4271,235611.80351124797
9178,171291.50581960168
10251,225536.09547623945
3648,165754.57076540604
14982,217719.06463007178
3889,160350.88308352558
10948,184291.4281164189
3535,169308.7897311111
15257,191372.95557684897
9037,350721.2454390768
14068,195525.77551067516
16611,145918.9731939596
395,155155.2477791144
7808,134501.66800707416
12630,156275.9295121497
14313,154865.3539324088
14307,226611.08570619588
2932,255635.36086234348
2446,225877.6716002148
5222,201536.12434736313
2053,218598.1438582756
56,288952.78948749386
5806,161320.30756628537
1151,163689.7786189504
10708,158403.38438256612
6393,178464.00177370734
2789,261482.20864941957
11482,197009.51893608508
12611,141381.90857566005
13489,254328.2521445089
2083,167696.26636976618
8005,186892.01063663777
13970,137080.42474658045
12275,334068.36574506835
6339,174795.57424719713
14000,336774.9250907174
2406,367115.40500032506
2003,185507.14803290332
16171,359778.3668445002
5816,170888.97004663493
12396,182170.62414209588
8547,206850.63738108042
9484,186587.06560100452
12322,180283.60066810824
1990,217306.07422856384
16275,244794.59723991164
8151,207201.19797550087
8467,325260.6454323633
12472,173649.0895111071
2560,179585.85283637416
12505,230587.33153860286
2825,269407.6787711058
9547,142485.31945311252
9409,147361.67703035293
15168,220121.56076231887
14794,157056.1538701003
1730,133282.32139827393
3375,181691.33617134113
1221,243521.0508229518
8318,152550.67296503775
14013,184377.07951932072
6683,235605.2783813869
7960,131341.9622590164
9692,222311.4106485812
862,188391.63771555197
609,154845.88765402054
12443,214759.70602632736
11486,189971.98746102533
10235,154048.81356333356
8931,230327.441117166
11229,182750.5865719484
11036,257969.7428070287
14995,316017.549099145
6677,197007.81111878168
2326,192530.47588685565
1222,326087.56433451857
6561,144055.3872106738
321,235927.9297110005
2163,240914.83154729757
3190,184968.3015019001
5514,235038.82380017135
7286,137661.56050794967
13689,185120.33208796117
4205,235819.90615426062
9078,225630.22723456877
10272,241621.56159504876
6591,152220.79297310652
6209,154966.7364727934
8197,134459.71002479474
16488,133689.94648684099
9678,188619.98471051466
7532,155921.29273078623
3009,132647.04545795743
2733,137946.78116158428
11216,180149.06100207963
12655,253024.31994611505
14578,139544.56526289028
941,230245.8422090299
15652,147457.4135194985
8992,232076.9619741619
11499,185156.4749673981
13791,190695.3359584758
6428,132300.50516995238
11537,135499.60501586462
16617,238345.7199316485
9922,176392.6875510417
181,220046.92246739691
4870,157582.02298895476
3028,146457.81746523856
13270,236395.1057564728
14371,174482.97613169576
384,134752.4547627558
15813,143658.99079427207
13894,179666.42439719176
2966,227723.68209164916
4342,136357.51045359194
7460,344746.7774191754
8170,227815.41255243868
8885,151184.25128966777
12901,146607.0399499523
6334,174175.6851526058
8340,182337.18147776517
10962,255532.69784596606
2690,164979.41919001893
8065,149731.5302470812
12736,263207.85595724656
15469,311519.2305527597
13285,204237.78348150596
15220,139682.4179789921
3444,133374.00849851788
11931,229020.87331202603
3161,330041.2094037337
6639,220813.71951719405
16251,135508.56388789738
3929,148745.66084583933
3331,312876.87910757936
7902,135292.21609224562
5787,147702.98336763124
11837,228581.90729590887
15325,181917.58545067292
4134,216035.26328255446
6704,161042.75323047637
15858,321006.52638398076
797,145640.93795252655
709,139462.42072628796
195,202705.08022344662
3160,141616.6642408813
6816,257107.50351196784
4749,203047.05674771278
6560,238879.3173089932
2392,310029.2524068185
3528,197279.64746917563
4677,185512.39086904548
6383,129227.4680230246
11525,193361.0811369753
15937,263824.42163530766
13639,208814.70710821878
16722,184611.47336926544
5155,184193.4699963395
3420,138183.56951699976
8932,193217.10773177576
1105,359416.5380604169
7391,188072.61356084983
11357,189823.86553710196
10594,169114.79714576513
6554,174620.58186748103
4330,140492.7767750493
8305,197650.74849632816
15999,231591.2053781078
6552,184726.62373419944
12108,233196.91040408798
14191,251041.1709353349
3381,180897.13203154737
11640,138854.54867371186
12474,159859.84923649507
15896,138970.9502935562
237,204607.1227977566
14203,137637.74764679253
15411,231335.5153209072
11444,141789.03363246715
13646,250468.62946755113
10644,251117.2580891014
13924,138491.70167823968
16156,185043.71741710635
11650,251891.31545000197
10877,276964.66260970646
7673,212825.60630813442
6672,212358.6837116777
15344,192891.31531077716
2872,200901.3762929314
1959,203226.9362179262
13414,201327.27068141938
11948,211978.3588675195
8462,190617.16918575205
5722,192559.0084157285
1985,206592.12691344784
4423,211327.580306521
16043,159183.63150318837
14683,240793.62258738014
10552,253699.9245011291
5010,208872.75784437289
5404,209362.46933736416
14915,198717.37245305712
1919,169695.2207357386
11857,191845.37643320012
8076,195882.527192876
2045,180502.01078852406
5009,181073.22870984
12326,203050.3299719032
15275,229024.0165330133
51,244711.3707843088
626,215582.0162929621
12706,174777.061695452
10890,260962.71823086115
13454,181072.73568543672
12318,256995.87595116443
12898,149294.240544847
7013,221248.77806964415
15653,143383.30623632588
14337,244490.5593037943
2710,303950.43542385014
6476,181690.14817606975
4720,158000.34491231502
6882,394825.2189561357
15049,173067.45912577145
3107,202967.1368750479
3707,187304.20408186154
11068,326076.3164653436
15196,191090.45147878941
7485,207420.7335382628
3384,201670.64072700008
2075,163819.18178164458
14478,180923.40704640638
3127,171411.38647340264
4362,193184.22401943637
694,231209.20809688568
14594,193884.40418455983
13,197191.718523053
10078,247025.60269628433
14799,290145.96354387334
3611,244089.8226005242
16009,230866.98390732706
10208,210191.85250401133
4885,145306.61029478745
8180,241567.4697798605
3002,148915.07300106416
16267,198530.41969602395
16079,279487.08210137667
15206,142679.61455618008
3259,218874.11313175238
5526,240922.8669012198
5305,171940.80673453648
9694,222882.9988905044
2413,241479.1596090599
15806,263502.6140876841
7132,171878.25662741464
426,174126.3630362736
6270,263756.58123418334
9993,223864.87182414602
9940,173948.53801062866
2886,220348.8369756209
9476,188753.5650128721
12847,172434.23626706618
7965,241564.18625610144
1476,171754.54648272766
13732,165583.13158295388
7662,238033.97771004503
2111,184443.046417922
9134,183551.68298366325
5783,326928.12719689595
1027,209618.1352697302
14712,301299.7354907272
6786,191283.22706508415
6648,175609.58834535678
6929,326322.77349154145
13451,182045.45982777586
134,222343.53551533478
1156,305065.49223150633
13193,216395.54580857736
16613,170604.3656167374
4453,226211.96215616065
13974,228862.8097763788
11193,190066.80387469157
9923,291747.4800036836
5453,182939.96288938823
15239,245290.97578131044
3174,403140.7409114043
12790,235421.86075632824
15320,271987.1954187515
11440,148404.88655872826
11686,239452.3610944968
6904,183966.31727092597
13453,275343.97989573085
16748,252729.4050601885
3690,195910.96074352894
15859,345256.0024790058
10743,421249.2300784464
5855,226781.8167203106
5325,247444.58972712446
2246,185916.22692218205
3804,180888.3607735318
1698,348430.9422097086
8092,184634.67238255
861,179389.4564084131
7032,143310.5046749272
12405,187864.2572069833
4183,182945.36013832802
15358,185016.5616479
14691,311793.8490756661
12343,243975.07849727714
1839,323500.80685631005
3326,288302.47558736795
14297,261832.4760029687
6754,170241.73589985748
3029,186900.9579869071
506,185942.89994823825
927,181037.71438255472
7543,184536.0219963802
15401,222417.5708779625
13325,218217.1825985885
2949,175978.1988528296
3053,259821.9286047999
4485,180470.42772848505
3238,185163.822911814
15341,249437.44658583813
15298,321809.7303760434
10883,179137.78814201092
2774,197234.45201259735
12543,188149.36094178993
14335,309045.5656002331
10775,322557.59429159475
9654,136105.93050285114
7268,338188.79662938806
5538,217980.97919539685
11043,230618.66214282834
12038,283618.9691304213
986,272066.8145749166
11933,287930.78109791625
5624,182765.863057119
14517,186654.82652284403
13674,231680.35215541712
10384,174216.2593018197
18,246632.14352499112
2836,171467.21503095454
8317,168660.0666967558
10150,352630.39440793515
25,175700.9071686593
14599,165400.71328398248
4817,170149.13959819765
8129,235063.61137857486
254,202988.77040122286
4658,305843.57165717037
903,218870.45563599328
8200,315387.17854174966
15211,247329.62421303897
171,157843.87743719245
15339,173341.91463392557
6113,228073.7903038913
15759,333811.8024320871
11130,267237.0641500208
13446,512026.41268278804
1618,266724.3012173602
14108,188508.7877049198
16604,413050.6723867866
11907,201481.10284245954
15960,382127.48864043754
8159,499611.3333429641
3517,236180.31843145125
13966,326409.9345982606
1506,432373.257276529
7873,268006.85513297847
1676,275181.6684184825
13367,330333.93006106257
11576,328366.0416880939
1928,209113.67931765123
11295,342654.642440451
11569,213332.62456236104
11934,227021.68839877727
10448,374919.2467228352
16666,340603.3909721183
14262,206882.4370131744
15284,173755.11961683363
5468,177408.15261443486
16053,466547.1912275964
16228,471163.15965639154
10514,218980.63704519233
16110,171775.30476660933
2190,242757.7707633787
5801,167643.68790270746
2373,233787.81572395345
10782,170956.16726238988
15451,186537.02742124736
15982,224814.6913317369
497,173385.1709564681
6251,170662.77712489842
5778,204171.63748107722
11100,191090.7300080452
16182,267906.5120477923
2590,209775.1162644869
12019,167276.86449544367
8948,164899.91193929146
11446,209448.29064865338
10378,287695.9473249525
8325,168970.2164974012
7730,165982.89228492466
973,171175.75737181908
12691,218915.29677029574
4891,234288.2260113995
946,173793.38076964812
8880,221609.51013147784
13286,170341.63738477402
16325,254958.48282161818
15090,234553.47108233828
14741,301577.54118521785
16625,189573.38062412557
11054,371560.04430503235
9577,239732.76530612193
13844,179303.45959787408
2261,484667.32795525884
9148,272142.97035157756
5903,267725.0683708109
7053,403183.8435721109
8675,183807.55549629094
8463,254937.43517439425
5777,195207.4702075549
11019,172303.9660504359
3434,213026.21059074867
8030,232365.05396268252
12409,394605.7793733729
5409,161654.84465286718
16354,379769.0737383195
442,184720.11149794524
7581,261732.46727349583
14382,188946.65602121735
4606,235408.00296975768
13411,221220.62416432597
8321,301639.19162244623
245,218413.04336765793
1962,314364.9916765047
6851,226863.33639416247
8806,345885.5940040274
9151,382132.13110947266
16054,295561.96766034863
14671,362677.193053276
7987,179076.07077682205
6450,439239.4472136756
5945,477116.1043338598
2193,399524.31636452884
13140,280615.56191115786
4172,234522.0345042348
5232,445171.395682097
15642,290303.35057338193
3910,345911.41939080093
3950,328792.68854054646
3843,231530.43280055342
3895,156540.06965282102
12749,173782.16324088108
2048,219034.86949641933
1152,248295.13763765464
6750,172250.1166712485
4426,180603.65201141438
16561,226856.77851786386
14750,235083.95395671367
7364,137821.3701620537
12965,151643.72066001376
14342,180786.30690994894
5988,172925.04393616354
5600,195568.39533391575
4573,135522.57172633315
10353,159767.50264768992
11077,200817.37165466533
27,154254.43662562143
92,283644.090510333
10646,145425.267094712
7468,155020.89448122564
11661,140074.36461040901
12528,153877.7471344219
4988,167529.60431403658
11004,263416.25693484343
6183,166069.71625028696
10342,191125.66900734755
15435,102672.92936457926
4046,178068.16009083894
2831,126064.23741042313
16745,148810.84912312173
15290,224175.49685515728
4759,189665.68125686605
1761,146149.65492482824
4060,172593.60095040986
